x1,y1,x2,y2,x3,y3
191373.236482556,2792824.28612934,86280930472.27174,-122227352065.44653,85900217591.0318,-122230511542.20518
191106.9167354543,2792962.340460966,86368408498.10333,-122165468503.44122,85987658913.6346,-122172349026.80013
190840.73187388692,2793100.2039859616,86455841757.71315,-122103522246.73772,86075091537.10136,-122114122891.84947
190574.68203451028,2793237.8768008654,86543230206.45874,-122041513331.31079,86162515394.7404,-122055832823.44489
190308.7673539118,2793375.3590023136,86630573799.76224,-121979441793.15984,86249930416.47166,-121997478508.3205
190042.98796861005,2793512.6506870403,86717872493.11018,-121917307668.3084,86337336528.84113,-121939059633.8862
189777.34401505455,2793649.751951876,86805126242.05334,-121855110992.80382,86424733655.03558,-121880575888.26056
189511.8356296258,2793786.6628937502,86892335002.20657,-121792851802.71675,86512121714.89767,-121822026960.30327
189246.46294863508,2793923.3836096893,86979498729.24867,-121730530134.14082,86599500624.94121,-121763412539.64737
188981.22610832454,2794059.914196817,87066617378.92218,-121668146023.19214,86686870298.36665,-121704732316.73102
188716.12524486703,2794196.254752355,87153690907.03322,-121605699506.00896,86774230645.07707,-121645985982.82898
188451.16049436602,2794332.405373622,87240719269.45132,-121543190618.75127,86861581571.69414,-121587173230.08366
188186.3319928556,2794468.3661580337,87327702422.10924,-121480619397.60036,86948922981.5745,-121528293751.53589
187921.6398763003,2794604.1372031034,87414640321.00278,-121417985878.75847,87036254774.82626,-121469347241.15526
187657.0842805952,2794739.7186064413,87501532922.19063,-121355290098.44843,87123576848.3259,-121410333393.87012
187392.66534156573,2794875.110465755,87588380181.79414,-121292532092.9132,87210889095.73509,-121351251905.59724
187128.38319496755,2795010.3128788504,87675182055.99718,-121229711898.41551,87298191407.51807,-121292102473.27115
186864.23797648662,2795145.325943628,87761938501.04587,-121166829551.23761,87385483670.95895,-121232884794.87297
186600.22982173905,2795280.149758087,87848649473.24847,-121103885087.68073,87472765770.17938,-121173598569.45909
186336.35886627104,2795414.784420323,87935314928.97516,-121040878544.06482,87560037586.15631,-121114243497.18938
186072.62524555883,2795549.230028529,88021934824.6578,-120977809956.72813,87647298996.73993,-121054819279.35501
185809.02909500865,2795683.486680995,88108509116.78983,-120914679362.02696,87734549876.67184,-120995325618.40605
185545.57054995655,2795817.5544761065,88195037761.9259,-120851486796.33519,87821790097.6034,-120935762217.9786
185282.24974566847,2795951.4335123473,88281520716.68185,-120788232296.04398,87909019528.11404,-120876128782.92166
185019.06681734006,2796085.1238882965,88367957937.73442,-120724915897.56142,87996238033.73007,-120816425019.32355
184756.02190009668,2796218.625702631,88454349381.82098,-120661537637.31224,88083445476.9433,-120756650634.53813
184493.11512899323,2796351.9390541245,88540695005.73947,-120598097551.73743,88170641717.22993,-120696805337.21059
184230.3466390143,2796485.0640416457,88626994766.34802,-120534595677.2939,88257826611.06964,-120636888837.30287
183967.71656507382,2796618.000764162,88713248620.56488,-120471032050.45418,88345000011.96469,-120576900846.11884
183705.22504201523,2796750.7493207348,88799456525.36813,-120407406707.7061,88432161770.4592,-120516841076.32909
183442.87220461122,2796883.3098105243,88885618437.7955,-120343719685.55243,88519311734.15848,-120456709241.99539
183180.65818756382,2797015.6823327853,88971734314.94408,-120279971020.51065,88606449747.74858,-120396505058.5949
182918.58312550423,2797147.8669868703,89057804113.97021,-120216160749.11256,88693575653.0158,-120336228243.0439
182656.64715299278,2797279.863872227,89143827792.08922,-120152288907.90402,88780689288.86638,-120275878513.72139
182394.85040451886,2797411.673088399,89229805306.57513,-120088355533.44461,88867790491.34633,-120215455590.49222
182133.19301450092,2797543.294735028,89315736614.76059,-120024360662.30737,88954879093.66118,-120154959194.73
181871.6751172863,2797674.728911849,89401621674.0365,-119960304331.07849,89041954926.19592,-120094389049.33961
181610.29684715113,2797805.975718696,89487460441.85185,-119896186576.35703,89129017816.53508,-120033744878.7796
181349.0583383004,2797937.035255497,89573252875.71353,-119832007434.75458,89216067589.48267,-119973026409.084
181087.95972486786,2798067.9076222763,89658998933.18608,-119767766942.89508,89303104067.08241,-119912233367.88406
180827.00114091582,2798198.592919155,89744698571.89142,-119703465137.41446,89390127068.63791,-119851365484.42964
180566.18272043526,2798329.0912463493,89830351749.5087,-119639102054.96036,89477136410.73282,-119790422489.61021
180305.50459734563,2798459.402704171,89915958423.77402,-119574677732.1919,89564131907.25125,-119729404115.97572
180044.9669054948,2798589.527393028,90001518552.48022,-119510192205.77939,89651113369.39804,-119668310097.75706
179784.56977865912,2798719.4654134247,90087032093.47665,-119445645512.40408,89738080605.71915,-119607140170.88634
179524.31335054315,2798849.21686596,90172499004.66895,-119381037688.75787,89825033422.1221,-119545894073.01674
179264.19775477974,2798978.7818513284,90257919244.01877,-119316368771.54308,89911971621.89645,-119484571543.54234
179004.22312492994,2799108.160470321,90343292769.54366,-119251638797.47214,89998895005.73425,-119423172323.61742
178744.38959448287,2799237.352823823,90428619539.31671,-119186847803.26746,90085803371.75056,-119361696156.17564
178484.69729685568,2799366.359012817,90513899511.46638,-119121995825.66101,90172696515.50406,-119300142785.94899
178225.14636539354,2799495.1791383787,90599132644.17632,-119057082901.39423,90259574230.01755,-119238511959.48634
177965.73693336948,2799623.8133016806,90684318895.68498,-118992109067.21767,90346436305.79858,-119176803425.17188
177706.46913398438,2799752.26160399,90769458224.28557,-118927074359.89084,90433282530.86008,-119115016933.24324
177447.34310036688,2799880.5241466695,90854550588.32571,-118861978816.18188,90520112690.74089,-119053152235.80942
177188.35896557337,2800008.6010311777,90939595946.20726,-118796822472.86746,90606926568.5265,-118991209086.86842
176929.51686258777,2800136.492359067,91024594256.386,-118731605366.73239,90693723944.86967,-118929187242.32469
176670.81692432167,2800264.198231986,91109545477.3715,-118666327534.56952,90780504598.01106,-118867086460.00627
176412.2592836141,2800391.7187516773,91194449567.72685,-118600989013.17943,90867268303.79991,-118804906499.68182
176153.84407323154,2800519.054019979,91279306486.06842,-118535589839.37024,90954014835.7147,-118742647123.07735
175895.5714258678,2800646.2041388247,91364116191.06564,-118470130049.95743,91040743964.88382,-118680308093.8927
175637.44147414397,2800773.1692102426,91448878641.44075,-118404609681.76353,91127455460.10626,-118617889177.81792
175379.45435060846,2800899.949336355,91533593795.96858,-118339028771.61801,91214149087.87228,-118555390142.54932
175121.61018773672,2801026.54461938,91618261613.47633,-118273387356.35696,91300824612.38405,-118492810757.80542
174863.90911793138,2801152.9551616292,91702882052.84334,-118207685472.82297,91387481795.57632,-118430150795.34259
174606.351273522,2801279.1810655105,91787455073.00081,-118141923157.86487,91474120397.13716,-118367410028.97058
174348.93678676523,2801405.222433525,91871980632.93163,-118076100448.33755,91560740174.52853,-118304588234.56778
174091.66578984444,2801531.0793682695,91956458691.67012,-118010217381.10178,91647340883.00702,-118241685190.09639
173834.53841486992,2801656.751972434,92040889208.3018,-117944273993.0239,91733922275.64441,-118178700675.6173
173577.55479387875,2801782.2403488043,92125272141.96318,-117878270320.97574,91820484103.3484,-118115634473.30482
173320.71505883458,2801907.5446002595,92209607451.84148,-117812206401.83441,91907026114.88324,-118052486367.46129
173064.01934162778,2802032.6648297743,92293895097.17442,-117746082272.48206,91993548056.89029,-117989256144.5314
172807.46777407522,2802157.6011404167,92378135037.25005,-117679897969.8057,92080049673.90872,-117925943593.11644
172551.06048792021,2802282.3536353493,92462327231.40642,-117613653530.69699,92166530708.39615,-117862548503.98836
172294.79761483258,2802406.9224178293,92546471639.0314,-117547348992.05212,92252990900.74918,-117799070670.10356
172038.67928640844,2802531.307591207,92630568219.56245,-117480984390.77159,92339429989.32408,-117735509886.6167
171782.70563417015,2802655.509258928,92714616932.4864,-117414559763.75998,92425847710.45738,-117671865950.89421
171526.87678956636,2802779.5275245314,92798617737.33919,-117348075147.92583,92512243798.4864,-117608138662.52766
171271.19288397185,2802903.36249165,92882570593.70564,-117281530580.18143,92598617985.76994,-117544327823.34709
171015.6540486874,2803027.0142640113,92966475461.21924,-117214926097.44264,92684970002.70879,-117480433237.43399
170760.2604149399,2803150.482945436,93050332299.5619,-117148261736.62875,92771299577.76634,-117416454711.13435
170505.0121138821,2803273.7686398397,93134141068.46378,-117081537534.66226,92857606437.48923,-117352392053.07144
170249.90927659272,2803396.87145123,93217901727.70291,-117014753528.46872,92943890306.52779,-117288245074.1584
169994.9520340762,2803519.7914837096,93301614237.10516,-116947909754.97656,93030150907.65672,-117224013587.61087
169740.1405172628,2803642.528841475,93385278556.54384,-116881006251.11693,93116387961.79567,-117159697408.95935
169485.47485700838,2803765.0836288156,93468894645.93954,-116814043053.8235,93202601188.02974,-117095296356.06139
169230.9551840945,2803887.455950115,93552462465.25998,-116747020200.03236,93288790303.63014,-117030810249.11382
168976.5816292282,2804009.645909849,93635981974.51958,-116679937726.68178,93374955024.07477,-116966238910.66466
168722.35432304197,2804131.653612589,93719453133.77939,-116612795670.71208,93461095063.06874,-116901582165.62509
168468.2733960938,2804253.479162998,93802875903.14685,-116545594069.06549,93547210132.56502,-116836839841.28111
168214.33897886693,2804375.1226658337,93886250242.77548,-116478332958.68596,93633299942.78502,-116772011767.3052
167960.5512017699,2804496.5842259466,93969576112.8647,-116411012376.51897,93719364202.23921,-116707097775.76787
167706.91019513653,2804617.86394828,94052853473.65958,-116343632359.51146,93805402617.74777,-116642097701.14897
167453.4160892257,2804738.961937871,94136082285.45064,-116276192944.61159,93891414894.46114,-116577011380.34908
167200.0690142214,2804859.878299849,94219262508.57358,-116208694168.76863,93977400735.88074,-116511838652.70056
166946.86910023264,2804980.613139438,94302394103.40907,-116141136068.9328,94063359843.87958,-116446579359.97871
166693.81647729332,2805101.1665619537,94385477030.38254,-116073518682.0551,94149291918.72299,-116381233346.41263
166440.91127536225,2805221.5386728053,94468511249.96387,-116005842045.08719,94235196659.08931,-116315800458.6961
166188.15362432305,2805341.7295774953,94551496722.66724,-115938106194.98119,94321073762.09055,-116250280545.99832
165935.5436539841,2805461.7393816183,94634433409.05086,-115870311168.68959,94406922923.29315,-116184673459.97444
165683.08149407842,2805581.568190863,94717321269.71674,-115802457003.16508,94492743836.73883,-116118979054.77621
165430.76727426366,2805701.2161110095,94800160265.31044,-115734543735.3604,94578536194.96523,-116053197187.0623
165178.60112412204,2805820.6832479313,94882950356.52092,-115666571402.22816,94664299689.02687,-115987327716.00867
164926.5831731602,2805939.9697075947,94965691504.08015,-115598540040.72078,94750034008.51591,-115921370503.31871
164674.71355080928,2806059.075596058,95048383668.76305,-115530449687.79027,94835738841.58308,-115855325413.23341
164422.99238642462,2806178.0010194727,95131026811.38708,-115462300380.38814,94921413874.95857,-115789192312.54137
164171.41980928602,2806296.746084083,95213620892.81218,-115394092155.46523,95007058793.97296,-115722971070.58864
163919.99594859732,2806415.3108962243,95296165873.94041,-115325825049.97157,95092673282.57826,-115656661559.28862
163668.72093348665,2806533.6955623263,95378661715.71577,-115257499100.85628,95178257023.36893,-115590263653.13173
163417.5948930061,2806651.9001889094,95461108379.12392,-115189114345.06741,95263809697.60289,-115523777229.19499
163166.61795613187,2806769.924882587,95543505825.19197,-115120670819.55177,95349330985.22275,-115457202167.15163
162915.79025176406,2806887.7697500647,95625854014.98827,-115052168561.25487,95434820564.87686,-115390538349.28036
162665.11190872666,2807005.434898141,95708152909.62212,-114983607607.12071,95520278113.94061,-115323785660.47487
162414.58305576746,2807122.9204337047,95790402470.24353,-114914987994.09172,95605703308.53763,-115256943988.25291
162164.20382155807,2807240.226463739,95872602658.04305,-114846309759.10857,95691095823.56113,-115190013222.76549
161913.9743346937,2807357.3530953173,95954753434.25145,-114777572939.11008,95776455332.6953,-115122993256.80583
161663.8947236932,2807474.3004356055,96036854760.13951,-114708777571.03308,95861781508.43669,-115055883985.8184
161413.965116999,2807591.068591862,96118906597.01779,-114639923691.81229,95947074022.11574,-114988685307.90762
161164.18564297704,2807707.6576714367,96200908906.23637,-114571011338.38017,96032332543.91826,-114921397123.84671
160914.5564299166,2807824.0677817706,96282861649.1846,-114502040547.66684,96117556742.90712,-114854019337.0862
160665.07760603042,2807940.299030398,96364764787.29088,-114433011356.5999,96202746287.04387,-114786551853.76254
160415.74929945442,2808056.3515249435,96446618282.02237,-114363923802.10437,96287900843.21053,-114718994582.7065
160166.5716382478,2808172.2253731242,96528422094.88481,-114294777921.10251,96373020077.23132,-114651347435.45145
159917.544750393,2808287.920682749,96610176187.42221,-114225573750.51373,96458103653.89464,-114583610326.24164
159668.66876379537,2808403.4375617164,96691880521.21666,-114156311327.25452,96543151236.97496,-114515783172.04027
159419.94380628344,2808518.7761180187,96773535057.88802,-114086990688.2382,96628162489.25487,-114447865892.5375
159171.37000560865,2808633.9364597388,96855139759.0937,-114017611870.375,96713137072.54713,-114379858410.15834
158922.94748944536,2808748.918695051,96936694586.52843,-113948174910.57173,96798074647.71696,-114311760650.07045
158674.67638539072,2808863.7229322214,97018199501.92397,-113878679845.73186,96882974874.70421,-114243572540.19182
158426.5568209647,2808978.349279606,97099654467.04887,-113809126712.75526,96967837412.5457,-114175294011.19829
158178.5889236099,2809092.7978456533,97181059443.70825,-113739515548.5382,97052661919.39769,-114106924996.53105
157930.7728206916,2809207.0687389025,97262414393.74348,-113669846389.97314,97137448052.55838,-114038465432.40398
157683.10863949772,2809321.162067984,97343719279.03198,-113600119273.94875,97222195468.49048,-113969915257.8108
157435.59650723854,2809435.0779416193,97424974061.48692,-113530334237.34967,97306903822.84387,-113901274414.53223
157188.23655104692,2809548.8164686207,97506178703.05702,-113460491317.0565,97391572770.47847,-113832542847.14293
156941.028897978,2809662.3777578915,97587333165.72621,-113390590549.94568,97476201965.48692,-113763720503.01837
156693.97367500927,2809775.761918426,97668437411.51346,-113320631972.88933,97560791061.21771,-113694807332.34154
156447.07100904046,2809888.9690593095,97749491402.47243,-113250615622.75522,97645339710.29811,-113625803288.10957
156200.3210268935,2810001.999289718,97830495100.69128,-113180541536.40666,97729847564.65732,-113556708326.14018
155953.7238553124,2810114.8527189177,97911448468.29236,-113110409750.7024,97814314275.54974,-113487522405.07803
155707.27962096324,2810227.5294562657,97992351467.43195,-113040220302.49646,97898739493.57823,-113418245486.40091
155460.98845043412,2810340.0296112103,98073204060.30003,-112969973228.63818,97983122868.71758,-113348877534.42578
155214.850470235,2810452.35329329,98154006209.12,-112899668565.97203,98067464050.33797,-113279418516.31477
154968.86580679766,2810564.5006121336,98234757876.14833,-112829306351.33752,98151762687.22864,-113209868402.08087
154723.03458647584,2810676.471677461,98315459023.67444,-112758886621.56917,98236018427.62157,-113140227164.59364
154477.35693554484,2810788.2665990815,98396109614.02028,-112688409413.49637,98320230919.21526,-113070494779.58466
154231.83298020173,2810899.8854868948,98476709609.54018,-112617874763.94331,98404399809.19867,-113000671225.65285
153986.46284656506,2811011.328450892,98557258972.62047,-112547282709.72894,98488524744.27524,-112930756484.26973
153741.24666067504,2811122.595601154,98637757665.6793,-112476633287.66682,98572605370.68695,-112860750539.7844
153496.1845484933,2811233.6870478513,98718205651.1663,-112405926534.5651,98656641334.23859,-112790653379.42839
153251.27663590288,2811344.602901245,98798602891.56233,-112335162487.22635,98740632280.32196,-112720464993.32042
153006.52304870807,2811455.3432716858,98878949349.37917,-112264341182.44765,98824577853.9404,-112650185374.4709
152761.92391263458,2811565.9082696144,98959244987.15929,-112193462657.02037,98908477699.73322,-112579814518.78638
152517.47935332925,2811676.2980055627,99039489767.47554,-112122526947.73018,98992331462.00029,-112509352425.07365
152273.1894963601,2811786.512590151,99119683652.93086,-112051534091.3569,99076138784.72684,-112438799095.04387
152029.05446721622,2811896.55213409,99199826606.15804,-111980484124.67455,99159899311.60812,-112368154533.31635
151785.0743913077,2812006.4167481805,99279918589.81935,-111909377084.45119,99243612686.07446,-112297418747.42229
151541.24939396555,2812116.106543313,99359959566.60634,-111838213007.4489,99327278551.31616,-112226591747.80823
151297.57960044176,2812225.621630466,99439949499.23953,-111766991930.42372,99410896550.30862,-112155673547.8394
151054.0651359091,2812334.9621207104,99519888350.46808,-111695713890.12558,99494466325.83759,-112084664163.80278
150810.70612546112,2812444.128125205,99599776083.06955,-111624378923.29825,99577987520.52435,-112013563614.91006
150567.50269411202,2812553.1197551982,99679612659.8496,-111552987066.67929,99661459776.85123,-111942371923.30038
150324.45496679665,2812661.937122028,99759398043.64166,-111481538357.0,99744882737.18697,-111871089114.04285
150081.56306837045,2812770.5803371216,99839132197.30672,-111410032830.9854,99828256043.8124,-111799715215.13881
149838.8271236094,2812879.0495119966,99918815083.7329,-111338470525.3541,99911579338.94603,-111728250257.52408
149596.24725720985,2812987.344758258,99998446665.8353,-111266851476.81836,99994852264.76988,-111656694275.07079
149353.82359378855,2813095.466187602,100078026906.55562,-111195175722.08401,100078074463.45525,-111585047304.58908
149111.55625788256,2813203.413911812,100157555768.8619,-111123443297.8504,100161245577.1887,-111513309385.82863
148869.44537394925,2813311.1880427618,100237033215.74815,-111051654240.81035,100244365248.1981,-111441480561.47986
148627.49106636608,2813418.7886924143,100316459210.23418,-110979808587.65018,100327433118.77867,-111369560877.17506
148385.69345943074,2813526.215972821,100395833715.36516,-110907906375.04959,100410448831.31923,-111297550381.48914
148144.05267736086,2813633.469996123,100475156694.21141,-110835947639.68176,100493412028.3284,-111225449125.94025
147902.56884429415,2813740.550874549,100554428109.86807,-110763932418.21323,100576322352.46101,-111153257164.99016
147661.24208428824,2813847.458720417,100633647925.45479,-110691860747.30386,100659179446.54454,-111080974556.04436
147420.0725213206,2813954.193646135,100712816104.11542,-110619732663.60693,100741982953.60555,-111008601359.45195
147179.06027928853,2814060.7557641976,100791932609.01772,-110547548203.769,100824732516.89626,-110936137638.5053
146938.20548200904,2814167.14518719,100870997403.35304,-110475307404.42995,100907427779.92125,-110863583459.43945
146697.50825321887,2814273.362027785,100950010450.33604,-110403010302.223,100990068386.46413,-110790938891.4313
146456.9687165743,2814379.406398744,101028971713.20438,-110330656933.77469,101072653980.61427,-110718204006.59848
146216.58699565128,2814485.2784129167,101107881155.21834,-110258247335.70482,101155184206.79372,-110645378879.99797
145976.3632139451,2814590.978183242,101186738739.66061,-110185781544.62653,101237658709.78403,-110572463589.6246
145736.29749487058,2814696.505822747,101265544429.83592,-110113259597.14624,101320077134.75322,-110499458216.40915
145496.38996176186,2814801.8614445464,101344298189.07074,-110040681529.86371,101402439127.28279,-110426362844.21619
145256.64073787243,2814907.0451618438,101422999980.71297,-109968047379.37201,101484744333.39476,-110353177559.84177
145017.04994637493,2815012.0570879304,101501649768.13164,-109895357182.25758,101566992399.57874,-110279902453.0107
144777.61771036123,2815116.897336187,101580247514.71658,-109822610975.10019,101649182972.8191,-110206537616.37369
144538.3441528423,2815221.5660200804,101658793183.87813,-109749808794.47299,101731315700.62215,-110133083145.50414
144299.22939674815,2815326.063253167,101737286739.04678,-109676950676.94255,101813390231.04332,-110059539138.89464
144060.2735649278,2815430.3891490903,101815728143.67293,-109604036659.06885,101895406212.71446,-109985905697.95332
143821.47678014913,2815534.5438215826,101894117361.22647,-109531066777.40532,101977363294.87105,-109912182926.99977
143582.83916509894,2815638.5273844628,101972454355.1966,-109458041068.49892,102059261127.37953,-109838370933.26068
143344.3608423828,2815742.339951639,102050739089.09138,-109384959568.89009,102141099360.76466,-109764469826.8654
143106.04193452498,2815845.9816371063,102128971526.43753,-109311822315.11287,102222877646.23677,-109690479720.84097
142867.8825639685,2815949.452554947,102207151630.78003,-109238629343.69492,102304595635.7192,-109616400731.10696
142629.88285307493,2816052.7528193323,102285279365.68185,-109165380691.15755,102386252981.87556,-109542232976.4701
142392.04292412437,2816155.88254452,102363354694.72363,-109092076394.01578,102467849338.13727,-109467976578.61841
142154.36289931543,2816258.841844856,102441377581.50331,-109018716488.7784,102549384358.73068,-109393631662.11533
141916.84290076516,2816361.6308347723,102519347989.63591,-108945301011.94804,102630857698.70467,-109319198354.39325
141679.48305050886,2816464.2496287907,102597265882.75316,-108871830000.02122,102712269013.95782,-109244676785.747
141442.2834705003,2816566.698341518,102675131224.50314,-108798303489.48839,102793617961.26591,-109170067089.32681
141205.24428261133,2816668.97708765,102752943978.5501,-108724721516.83405,102874904198.3091,-109095369401.13123
140968.365608632,2816771.0859819683,102830704108.57397,-108651084118.53679,102956127383.69933,-109020583859.99945
140731.64757027058,2816873.025139343,102908411578.2702,-108577391331.06937,103037287177.00755,-108945710607.60359
140495.09028915325,2816974.7946747304,102986066351.34933,-108503643190.89882,103118383238.79103,-108870749788.44052
140258.69388682419,2817076.394703174,103063668391.53677,-108429839734.4865,103199415230.62048,-108795701549.82344
140022.45848474556,2817177.825339805,103141217662.57243,-108355980998.2882,103280382815.1073,-108720566041.87314
139786.38420429733,2817279.0866998406,103218714128.21042,-108282067018.75423,103361285655.93065,-108645343417.50896
139550.47116677728,2817380.178898585,103296157752.21873,-108208097832.32951,103442123417.8646,-108570033832.43938
139314.71949340095,2817481.10205143,103373548498.37892,-108134073475.45369,103522895766.80504,-108494637445.15247
139079.1293053015,2817581.856273853,103450886330.48584,-108059993984.56123,103603602369.79678,-108419154416.9058
138843.70072352974,2817682.44168142,103528171212.34729,-107985859396.08153,103684242895.06033,-108343584911.71628
138608.433869054,2817782.858389781,103605403107.78369,-107911669746.43898,103764817012.01878,-108267929096.34946
138373.32886276013,2817883.1065146746,103682581980.62785,-107837425072.05319,103845324391.32455,-108192187140.30872
138138.38582545138,2817983.1861719256,103759707794.72458,-107763125409.339,103925764704.88608,-108116359215.82399
137903.60487784838,2818083.0974774444,103836780513.93039,-107688770794.70663,104006137625.89438,-108040445497.84032
137668.98614058903,2818182.8405472287,103913800102.11325,-107614361264.56186,104086442828.84953,-107964446164.00598
137434.52973422848,2818282.415497362,103990766523.15222,-107539896855.30606,104166679989.58714,-107888361394.66039
137200.23577923907,2818381.8224440147,104067679740.93721,-107465377603.33643,104246848785.30458,-107812191372.82164
136966.10439601025,2818481.061503443,104144539719.3686,-107390803545.04605,104326948894.58725,-107735936284.1738
136732.13570484854,2818580.132791989,104221346422.35703,-107316174716.8241,104406979997.43459,-107659596317.05374
136498.3298259774,2818679.036426082,104298099813.82298,-107241491155.05594,104486941775.2861,-107583171662.43793
136264.68687953727,2818777.7725222358,104374799857.69661,-107166752896.12328,104566833911.0472,-107506662513.92865
136031.20698558545,2818876.341197052,104451446517.91737,-107091959976.40433,104646656089.11488,-107430069067.74011
135797.89026409606,2818974.7425672165,104528039758.43375,-107017112432.27397,104726407995.4034,-107353391522.68413
135564.7368349599,2819072.976749502,104604579543.20294,-106942210300.1039,104806089317.36966,-107276630080.15555
135331.74681798453,2819171.0438607675,104681065836.19061,-106867253616.2628,104885699744.03857,-107199784944.11739
135098.9203328941,2819268.944017956,104757498601.37057,-106792242417.11649,104965238966.02818,-107122856321.0857
134866.25749932937,2819366.6773380977,104833877802.72449,-106717176739.02812,105044706675.5747,-107045844420.11403
134633.7584368475,2819464.243938308,104910203404.24162,-106642056618.35834,105124102566.55739,-106968749452.77771
134401.4232649222,2819561.643935789,104986475369.91853,-106566882091.46547,105203426334.52322,-106891571633.15779
134169.2521029435,2819658.8774478254,105062693663.75879,-106491653194.70569,105282677676.71144,-106814311177.82465
133937.24507021773,2819755.94459179,105138858249.77269,-106416369964.43318,105361856292.07791,-106736968305.8214
133705.40228596755,2819852.8454851406,105214969091.97702,-106341032437.0004,105440961881.31927,-106659543238.64697
133473.72386933173,2819949.58024542,105291026154.39471,-106265640648.7582,105519994146.89699,-106582036200.23885
133242.20993936528,2820046.148990256,105367029401.05463,-106190194636.05602,105598952793.06111,-106504447416.95563
133010.86061503916,2820142.551837362,105442978795.99129,-106114694435.24216,105677837525.87396,-106426777117.55922
132779.67601524043,2820238.7889045365,105518874303.24457,-106039140082.66393,105756648053.2335,-106349025533.19681
132548.6562587721,2820334.8603096637,105594715886.85945,-105963531614.66782,105835384084.89662,-106271192897.38255
132317.801464353,2820430.7661707117,105670503510.8858,-105887869067.59978,105914045332.50206,-106193279445.97894
132087.11175061783,2820526.506605734,105746237139.37804,-105812152477.80539,105992631509.59334,-106115285417.17796
131856.58723611714,2820622.0817328696,105821916736.3949,-105736381881.63011,106071142331.64124,-106037211051.482
131626.2280393171,2820717.491670342,105897542265.99922,-105660557315.41943,106149577516.06628,-105959056591.68437
131396.0342785995,2820812.7365364595,105973113692.25768,-105584678815.5192,106227936782.26083,-105880822282.84978
131166.0060722618,2820907.816449615,106048630979.24046,-105508746418.27573,106306219851.61102,-105802508372.29433
130936.14353851698,2821002.7315282864,106124094091.02113,-105432760160.03609,106384426447.51843,-105724115109.56546
130706.44679549344,2821097.481891036,106199502991.67633,-105356720077.14835,106462556295.42162,-105645642746.42143
130476.915961235,2821192.067656511,106274857645.28554,-105280626205.96179,106540609122.81723,-105567091536.81079
130247.55115370087,2821286.488943443,106350158015.93082,-105204478582.82715,106618584659.2811,-105488461736.85143
130018.35249076551,2821380.7458706484,106425404067.69662,-105128277244.09685,106696482636.48886,-105409753604.80946
129789.32009021859,2821474.838557027,106500595764.66956,-105052022226.12521,106774302788.23648,-105330967401.07793
129560.45406976498,2821568.767121563,106575733070.93808,-104975713565.26878,106852044850.4605,-105252103388.15517
129331.75454702464,2821662.5316833262,106650815950.59238,-104899351297.88652,106929708561.2579,-105173161830.62302
129103.22163953258,2821756.13236147,106725844367.7241,-104822935460.34006,107007293660.90593,-105094142995.12483
128874.8554647388,2821849.5692752306,106800818286.42615,-104746466088.99394,107084799891.88144,-105015047150.34319
128646.65614000821,2821942.842543931,106875737670.7924,-104669943220.21594,107162226998.88007,-104935874566.97748
128418.62378262062,2822035.9522869764,106950602484.9176,-104593366890.37723,107239574728.83513,-104856625517.72127
128190.75850977062,2822128.8986238553,107025412692.89708,-104516737135.85272,107316842830.93628,-104777300277.23944
127963.06043856753,2822221.681674142,107100168258.82655,-104440053993.02126,107394031056.64775,-104697899122.1451
127735.52968603537,2822314.301557494,107174869146.80196,-104363317498.26596,107471139159.7265,-104618422330.97638
127508.1663691128,2822406.758393652,107249515320.91924,-104286527687.97444,107548166896.23994,-104538870184.17299
127280.97060465305,2822499.05230244,107324106745.27411,-104209684598.53905,107625114024.5834,-104459242964.05264
127053.94250942381,2822591.183403768,107398643383.96193,-104132788266.35722,107701980305.49736,-104379540954.78722
126827.08220010728,2822683.1518176277,107473125201.07747,-104055838727.8317,107778765502.08429,-104299764442.37885
126600.38979330001,2822774.9576640944,107547552160.71474,-103978836019.37079,107855469379.82533,-104219913714.63573
126373.86540551289,2822866.6010633274,107621924226.96683,-103901780177.38873,107932091706.59654,-104139989061.14792
126147.50915317106,2822958.08213557,107696241363.9257,-103824671238.30586,108008632252.68495,-104059990773.2628
125921.3211526139,2823049.401001147,107770503535.68202,-103747509238.549,108085090790.80424,-103979919144.06058
125695.30152009492,2823140.5577804684,107844710706.325,-103670294214.55165,108161467096.11015,-103899774468.32944
125469.45037178168,2823231.5525940266,107918862839.94221,-103593026202.75435,108237760946.2156,-103819557042.54074
125243.76782375587,2823322.385562397,107992959900.61949,-103515705239.6049,108313972121.20549,-103739267164.82396
125018.25399201305,2823413.0568062393,108067001852.44066,-103438331361.55872,108390100403.65111,-103658905134.94153
124792.90899246275,2823503.5664462945,108140988659.48747,-103360904605.07906,108466145578.62444,-103578471254.2636
124567.73294092834,2823593.9146033884,108214920285.83945,-103283425006.63736,108542107433.71193,-103497965825.74258
124342.72595314698,2823684.1013984284,108288796695.57368,-103205892602.71353,108617985759.02808,-103417389153.88771
124117.88814476955,2823774.1269524056,108362617852.76474,-103128307429.7962,108693780347.22871,-103336741544.73933
123893.21963136063,2823863.9913863936,108436383721.48453,-103050669524.38309,108769490993.52386,-103256023305.84325
123668.72052839838,2823953.694821548,108510094265.8021,-102972978922.98123,108845117495.69041,-103175234746.22487
123444.39095127457,2824043.237379109,108583749449.78357,-102895235662.1073,108920659654.08443,-103094376176.3633
